Data;Rt_positivi;Rt_sintomatici;Nuovi casi;Deceduti;Dimessi_Guariti;Ricoverati;Terapia_intensiva;Tamponi_giornalieri;Nuovi_casi_0_5 ;Nuovi_casi_6_12;Nuovi_casi_13_19;Nuovi_casi_20_29;Nuovi_casi_30_39;Nuovi_casi_40_49;Nuovi_casi_50_59;Nuovi_casi_60_69;Nuovi_casi_70_79;Nuovi_casi_80_89;Nuovi_casi_90;Ricoveri_0_5 ;Ricoveri_6_12;Ricoveri_13_19;Ricoveri_20_29;Ricoveri_30_39;Ricoveri_40_49;Ricoveri_50_59;Ricoveri_60_69;Ricoveri_70_79;Ricoveri_80_89;Ricoveri_90;Terapia_intensiva_5_11;Terapia_intensiva_6_12;Terapia_intensiva_13_19;Terapia_intensiva_20_29;Terapia_intensiva_30_39;Terapia_intensiva_40_49;Terapia_intensiva_50_59;Terapia_intensiva_60_69;Terapia_intensiva_70_79;Terapia_intensiva_80_89;Terapia_intensiva_90;Deceduti_5_11;Deceduti_6_12;Deceduti_13_19;Deceduti_20_29;Deceduti_30_39;Deceduti_40_49;Deceduti_50_59;Deceduti_60_69;Deceduti_70_79;Deceduti_80_89;Deceduti_90
08/05/20;0,436442;0,470755;1;1;14;73;2;1126;0;0;0;0,285714286;1;0,428571429;1;0,285714286;0,285714286;0;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0,142857143;0,142857143;0,142857143;0,142857143
09/05/20;0,443454;0,480582;3;0;10;68;2;1091;0;0;0;0,285714286;0,714285714;0,428571429;1,142857143;0,285714286;0,285714286;0;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0,142857143;0,142857143;0,142857143;0,142857143
10/05/20;0,44921;0,487412;3;1;18;66;2;1040;0;0;0;0,285714286;0,571428571;0,285714286;0,714285714;0,285714286;0,142857143;0;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0,142857143;0;0,142857143;0,142857143
11/05/20;0,442892;0,483914;2;2;28;64;1;1154;0;0;0,142857143;0,285714286;0,428571429;0,285714286;0,571428571;0;0,142857143;0;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0,142857143;0;0;0;0;0;0;0;0;0,142857143;0;0,285714286;0,142857143
12/05/20;0,456487;0,478045;4;0;4;65;1;1155;0;0;0,142857143;0,285714286;0,285714286;0,285714286;0,714285714;0,142857143;0,142857143;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0,285714286;0,142857143
13/05/20;0,471215;0,472807;2;0;19;64;1;1367;0;0;0,142857143;0,285714286;0,285714286;0,142857143;0,428571429;0,142857143;0,142857143;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0,285714286;0
14/05/20;0,489258;0,470062;3;2;28;59;2;1263;0;0;0,142857143;0,142857143;0,142857143;0,285714286;0,285714286;0,428571429;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0,285714286;0
15/05/20;0,489342;0,445145;1;0;20;56;2;1651;0;0;0,142857143;0,142857143;0,142857143;0,285714286;0,285714286;0,428571429;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0
16/05/20;0,498174;0,452455;7;0;38;56;2;1390;0;0;0,142857143;0;0,142857143;0,285714286;0,142857143;0,428571429;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0
17/05/20;0,533444;0,509406;0;0;52;56;2;1213;0;0;0,142857143;0;0;0,285714286;0,142857143;0,428571429;0;0;0;0;0;0;0;0;0,142857143;0;0,142857143;0;0,142857143;0;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0,285714286;0
18/05/20;0,565878;0,552496;0;0;21;53;2;863;0,142857143;0;0;0;0;0,285714286;0,142857143;0,428571429;0;0;0;0;0;0;0;0;0,142857143;0;0,142857143;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0
19/05/20;0,594484;0,620063;2;0;21;50;2;1143;0,142857143;0;0;0;0;0,285714286;0;0,285714286;0;0;0;0;0;0;0;0;0,142857143;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0
20/05/20;0,580978;0,64833;3;1;31;49;1;1158;0,142857143;0;0;0;0,142857143;0,285714286;0;0,285714286;0;0;0;0;0;0;0;0;0,142857143;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0
21/05/20;0,565943;0,669919;0;0;27;47;1;1256;0,142857143;0;0;0,142857143;0,142857143;0,142857143;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0
22/05/20;0,502284;0,66054;1;0;25;47;1;1123;0,142857143;0;0;0,142857143;0,142857143;0;0;0;0;0;0,142857143;0;0;0;0;0;0,142857143;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0
23/05/20;0,454683;0,656365;0;0;14;43;1;1045;0,142857143;0;0;0,142857143;0,142857143;0;0;0;0;0;0,142857143;0;0;0;0;0;0,142857143;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0
24/05/20;0,413172;0,647259;0;0;13;43;1;1060;0,142857143;0;0;0,142857143;0,142857143;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25/05/20;0,366478;0,619612;0;0;11;42;1;556;0;0;0;0,142857143;0,142857143;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26/05/20;0,26831;0,58544;0;0;26;41;1;1006;0;0;0;0,142857143;0,142857143;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0
27/05/20;0,211392;0,567707;1;0;49;35;1;1117;0;0;0;0,142857143;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0
28/05/20;0,186106;0,56574;0;0;20;31;1;1325;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0
29/05/20;0,172418;0,548709;0;1;10;25;1;1175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0
30/05/20;0,182318;0,515467;0;0;8;23;1;1203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0
31/05/20;;;0;0;7;22;1;940;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0
01/06/20;;;0;0;9;20;1;618;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0,285714286;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0
02/06/20;;;0;0;23;20;1;725;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0,285714286;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03/06/20;;;0;0;2;20;0;620;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0,285714286;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04/06/20;;;0;0;8;19;0;835;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0,285714286;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05/06/20;;;1;0;6;18;0;1114;0;0;0;0,142857143;0;0;0;0;0,142857143;0;0;0;0;0;0,285714286;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06/06/20;;;0;0;6;18;0;1104;0;0;0;0,142857143;0;0;0;0;0,142857143;0;0;0;0;0;0,285714286;0;0,285714286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07/06/20;;;0;0;0;18;0;852;0;0;0;0,142857143;0,142857143;0;0;0;0,142857143;0;0;0;0;0;0,285714286;0,142857143;0,285714286;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/06/20;;;0;0;14;18;0;359;0;0;0;0;0,285714286;0;0;0;0,142857143;0;0;0;0;0;0;0,142857143;0,142857143;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0
09/06/20;;;0;0;9;18;0;715;0;0;0;0;0,285714286;0;0;0;0,142857143;0;0;0;0;0;0;0,142857143;0,142857143;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0
10/06/20;;;0;0;14;18;0;958;0;0;0;0;0,285714286;0;0;0;0,142857143;0;0;0;0;0;0;0,142857143;0,142857143;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0
11/06/20;;;2;0;4;16;1;851;0;0;0;0;0,285714286;0;0;0,142857143;0,142857143;0;0;0;0;0;0;0,285714286;0,142857143;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0
12/06/20;;;0;0;5;16;1;1038;0;0;0;0;0,285714286;0;0;0,285714286;0;0;0;0;0;0;0;0,285714286;0,142857143;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0
13/06/20;;;1;0;3;15;1;1192;0;0;0;0,142857143;0,285714286;0;0;0,428571429;0;0;0;0;0;0;0;0,285714286;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0
14/06/20;;;0;0;1;15;1;726;0;0;0;0,142857143;0,142857143;0;0;0,428571429;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0
15/06/20;;;0;0;7;17;1;411;0;0;0;0,142857143;0;0,285714286;0;0,428571429;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16/06/20;;;0;0;1;18;0;889;0;0;0;0,142857143;0;0,285714286;0;0,571428571;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17/06/20;2,610116;2,570443;0;0;3;18;0;984;0;0,142857143;0;0,285714286;0;0,285714286;0,142857143;1,142857143;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18/06/20;2,562403;2,445232;3;0;1;18;0;957;0;0,142857143;0;0,285714286;0;0,285714286;0,142857143;1,142857143;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19/06/20;2,486814;2,326333;0;0;1;18;0;1051;0;0,142857143;0;0,285714286;0;0,285714286;0,142857143;1;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20/06/20;2,338387;2,154742;3;0;6;18;0;1019;0;0,142857143;0;0,142857143;0;0,285714286;0,142857143;0,857142857;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/06/20;2,093848;1,901381;6;0;0;17;0;643;0,142857143;0,142857143;0,142857143;0,428571429;0;0,285714286;0,285714286;0,857142857;0;0;0;0;0;0;0;0;0;0;0,285714286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22/06/20;1,94834;1,746945;1;0;4;15;0;437;0,142857143;0,142857143;0,142857143;0,428571429;0;0;0,285714286;0,857142857;0;0;0;0;0;0;0;0;0;0;0,285714286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23/06/20;1,745988;1,548364;1;0;6;9;0;854;0,142857143;0,142857143;0,142857143;0,428571429;0;0;0,285714286;0,714285714;0;0;0;0;0;0;0;0;0;0;0,285714286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24/06/20;1,605986;1,417577;0;0;0;9;0;1036;0,142857143;0;0,142857143;0,428571429;0;0;0,142857143;0,142857143;0;0;0;0;0;0;0;0;0;0;0,285714286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25/06/20;1,480902;1,302409;0;0;0;10;0;1021;0,142857143;0;0,142857143;0,428571429;0;0;0,285714286;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26/06/20;1,333207;1,174031;3;0;1;9;0;1165;0,142857143;0;0,142857143;0,428571429;0;0;0,285714286;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/06/20;1,188742;1,035115;1;0;0;9;0;924;0,142857143;0;0,142857143;0,428571429;0;0;0,285714286;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/06/20;1,081127;0,904372;1;0;6;4;0;480;0;0;0;0,142857143;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29/06/20;0,978279;0,796594;0;0;0;4;0;318;0;0;0;0,142857143;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30/06/20;0,88023;0,709142;1;0;0;4;0;924;0;0;0;0,142857143;0,142857143;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/20;0,787003;0,63972;0;0;1;4;0;832;0;0;0;0;0,142857143;0,142857143;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02/07/20;0,676518;0,560189;0;0;1;4;0;988;0;0;0;0;0,142857143;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03/07/20;0,547457;0,445644;1;0;1;4;0;938;0;0;0;0;0,142857143;0,142857143;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04/07/20;0,417075;0,304543;1;0;0;3;0;1084;0;0;0,142857143;0,142857143;0,142857143;0,285714286;0,142857143;0;0,142857143;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05/07/20;0,332694;0,219494;0;0;0;3;0;531;0;0;0,142857143;0,142857143;0,142857143;0,285714286;0,142857143;0;0,142857143;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06/07/20;0,272918;0,16376;0;0;0;4;0;238;0;0,142857143;0,142857143;0,428571429;0,142857143;0,285714286;0,142857143;0;0,142857143;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07/07/20;0,284112;0,139073;1;0;0;4;0;1032;0;0,142857143;0,142857143;0,428571429;0;0,285714286;0,142857143;0;0,142857143;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/07/20;0,272129;;1;0;0;4;0;905;0;0,142857143;1,142857143;2,714285714;0,428571429;0,142857143;0,142857143;0;0,142857143;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/07/20;0,273394;;0;0;0;4;0;943;0;0,142857143;1,142857143;2,714285714;0,428571429;0,142857143;0,142857143;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10/07/20;0,345014;;1;0;2;4;0;997;0;0,142857143;1,142857143;2,714285714;0,428571429;0,142857143;0,142857143;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11/07/20;0,532687;;2;0;0;4;0;893;0,142857143;0,142857143;1;2,571428571;0,428571429;0;0;0,142857143;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/07/20;0,707282;;28;0;0;4;0;559;0,142857143;0,285714286;1;2,714285714;0,857142857;0,428571429;0;0,142857143;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13/07/20;0,947751;;0;0;0;4;0;281;0,285714286;0,428571429;1,285714286;2,428571429;1,285714286;0,714285714;0,285714286;0,142857143;0;0;0;0;0;0;0,142857143;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/07/20;1,258092;;0;0;0;5;0;861;0,285714286;0,428571429;1,285714286;2,428571429;1,428571429;0,714285714;0,285714286;0,142857143;0;0;0;0;0;0;0,142857143;0,285714286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15/07/20;1,566798;;2;0;0;5;0;779;0,285714286;0,428571429;0,285714286;0,142857143;1;0,714285714;0,285714286;0,142857143;0;0;0;0;0;0;0,142857143;0,285714286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16/07/20;1,846891;;8;0;2;5;0;897;0,285714286;0,428571429;0,285714286;0,142857143;1;0,714285714;0,285714286;0,142857143;0;0;0;0;0;0;0,142857143;0,285714286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17/07/20;1,976973;;5;0;1;6;0;859;0,285714286;0,428571429;0,285714286;0,142857143;1;0,857142857;0,285714286;0;0;0;0;0;0;0;0,142857143;0,285714286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18/07/20;1,952446;;7;0;1;5;0;944;0,142857143;0,428571429;0,428571429;0,142857143;1;1;0,285714286;0;0;0;0;0;0;0;0;0,285714286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19/07/20;1,878449;;1;0;4;4;0;830;0,142857143;0,285714286;0,428571429;0;0,714285714;0,571428571;0,285714286;0;0;0;0;0;0;0;0;0,285714286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20/07/20;1,757671;;0;0;1;3;0;172;0;0;0,142857143;0,142857143;0,285714286;0,285714286;0;0;0;0;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/07/20;1,669814;;0;0;0;3;0;943;0;0;0,142857143;0,142857143;0,142857143;0,285714286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22/07/20;1,450991;;4;0;0;3;0;1049;0;0;0,142857143;0,142857143;0,142857143;0,285714286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23/07/20;1,211039;;2;0;0;3;0;1142;0;0;0,142857143;0,142857143;0,142857143;0,285714286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24/07/20;1,013642;1,219585;1;0;0;3;0;979;0;0;0,428571429;0,428571429;0,142857143;0,142857143;0,285714286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25/07/20;0,763041;0,959057;1;0;0;3;0;949;0;0,142857143;0,428571429;0,428571429;0,142857143;0,142857143;0,285714286;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26/07/20;0,566314;0,73818;0;0;0;3;0;871;0;0,142857143;0,428571429;0,571428571;0,285714286;0,285714286;0,285714286;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/07/20;0,441866;0,602497;0;0;1;3;0;200;0;0,142857143;0,428571429;0,571428571;0,285714286;0,285714286;0,285714286;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/07/20;0,293444;0,436074;5;0;0;3;0;916;0;0,142857143;0,714285714;0,714285714;0,428571429;0,285714286;0,285714286;0;0,142857143;0;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29/07/20;0,199778;0,322264;3;0;0;3;0;886;0;0,142857143;0,714285714;0,714285714;0,428571429;0,285714286;0,285714286;0;0,285714286;0;0;0;0;0;0,142857143;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30/07/20;0,204046;0,248776;7;0;0;3;1;1118;0;0,142857143;0,714285714;0,714285714;0,428571429;0,285714286;0,285714286;0;0,285714286;0;0;0;0;0;0,142857143;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31/07/20;0,226434;0,206298;4;0;0;3;1;958;0;0,142857143;0,428571429;0,428571429;0,428571429;0,428571429;0;0,142857143;0,285714286;0;0;0;0;0;0,142857143;0;0;0;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/08/20;0,313102;0,254129;3;0;3;4;1;1135;0;0;0,285714286;0,428571429;0,428571429;0,285714286;0;0,142857143;0,142857143;0;0;0;0;0;0,142857143;0;0;0;0,142857143;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02/08/20;0,429301;0,322264;1;0;0;5;1;559;0;0;0,285714286;0,285714286;0,285714286;0,285714286;0;0,285714286;0,142857143;0;0;0;0;0;0,142857143;0,142857143;0;0;0,142857143;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03/08/20;0,659566;0,507769;0;0;0;5;1;239;0;0;0,428571429;0,571428571;0,428571429;0,285714286;0;0,428571429;0,142857143;0,142857143;0;0;0;0;0,142857143;0,142857143;0;0;0,285714286;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04/08/20;0,974311;0,80602;2;0;1;6;1;867;0,142857143;0;0,142857143;0,428571429;0,428571429;0,285714286;0;0,428571429;0,142857143;0,142857143;0;0;0;0;0;0,142857143;0;0;0,285714286;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05/08/20;1,369444;1,193155;2;0;0;6;1;1058;0,285714286;0;0,142857143;0,428571429;0,428571429;0,285714286;0;0,428571429;0,142857143;0,142857143;0;0;0;0;0;0,142857143;0,142857143;0;0,285714286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06/08/20;1,87175;1,698213;2;0;12;7;1;867;0,285714286;0;0,285714286;0,571428571;1,571428571;0,285714286;0;0,428571429;0,142857143;0,142857143;0;0;0;0;0;0,142857143;0,142857143;0;0,285714286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07/08/20;2,390459;2,289234;7;0;1;7;1;1041;0,285714286;0;0,428571429;0,714285714;2,142857143;0,285714286;0;0,428571429;0,285714286;0,142857143;0;0;0;0;0;0,142857143;0,142857143;0;0,285714286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08/08/20;2,754191;2,764325;4;0;0;9;1;875;0,285714286;0,142857143;0,428571429;0,857142857;2,142857143;0,285714286;0,142857143;0,571428571;0,285714286;0,142857143;0;0;0;0;0;0,142857143;0,142857143;0;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09/08/20;3,066565;3,208871;0;0;1;9;1;554;0,285714286;0,142857143;0,571428571;1;2,571428571;1;0,428571429;0,428571429;0,285714286;0,285714286;0;0;0;0;0;0,142857143;0,142857143;0,142857143;0,142857143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
